Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,2866,2882,0,16,268265,12,0,16,0
1,1,2814,2866,11,52,268291,0,0,0,0
2,1,2729,2814,10,85,268301,0,0,0,0
3,1,2605,2729,10,124,268311,0,0,0,0
4,1,2437,2605,10,168,268321,0,0,0,0
5,1,2217,2437,10,220,268331,0,0,0,0
6,1,1997,2217,12,220,268343,0,0,0,0
7,1,1789,1997,10,208,268353,0,0,0,0
8,1,1557,1789,10,232,268363,0,0,0,0
9,1,1305,1557,10,252,268373,0,0,0,0
10,1,1057,1305,10,248,268383,0,0,0,0
11,1,797,1057,10,260,268393,0,0,0,0
12,1,521,797,11,276,268404,0,0,0,0
13,1,229,521,10,292,268414,0,0,0,0
14,1,-112,229,11,341,268425,0,0,0,0
15,1,-376,-112,11,264,268436,0,0,0,0
16,1,-708,-376,11,332,268447,0,0,0,0
17,1,-1080,-708,12,372,268459,0,0,0,0
18,1,-1368,-1080,10,288,268469,0,0,0,0
19,1,-1660,-1368,10,292,268479,0,0,0,0
20,1,-2020,-1660,11,360,268490,0,0,0,0
21,1,-2296,-2020,10,276,268500,0,0,0,0
22,1,-2600,-2296,10,304,268510,0,0,0,0
23,1,-2888,-2600,10,288,268520,0,0,0,0
24,1,-3192,-2888,10,304,268530,0,0,0,0
25,1,-3496,-3192,11,304,268541,0,0,0,0
26,1,-3772,-3496,10,276,268551,0,0,0,0
27,1,-4088,-3772,10,316,268561,0,0,0,0
28,1,-4380,-4088,10,292,268571,0,0,0,0
29,1,-4684,-4380,10,304,268581,0,0,0,0
30,1,-5016,-4684,11,332,268592,0,0,0,0
31,1,-5304,-5016,10,288,268602,0,0,0,0
32,1,-5608,-5304,10,304,268612,0,0,0,0
33,1,-5900,-5608,10,292,268622,0,0,0,0
34,1,-6204,-5900,11,304,268633,0,0,0,0
35,1,-6508,-6204,10,304,268643,0,0,0,0
36,1,-6784,-6508,10,276,268653,0,0,0,0
37,1,-7072,-6784,10,288,268663,0,0,0,0
38,1,-7388,-7072,10,316,268673,0,0,0,0
39,1,-7664,-7388,10,276,268683,0,0,0,0
40,1,-7968,-7664,10,304,268693,0,0,0,0
41,1,-8244,-7968,10,276,268703,0,0,0,0
42,1,-8548,-8244,10,304,268713,0,0,0,0
43,1,-8824,-8548,10,276,268723,0,0,0,0
44,1,-9128,-8824,10,304,268733,0,0,0,0
45,1,-9420,-9128,10,292,268743,0,0,0,0
46,1,-9708,-9420,10,288,268753,0,0,0,0
47,1,-10028,-9708,10,320,268763,0,0,0,0
48,1,-10372,-10028,11,344,268774,0,0,0,0
49,1,-10664,-10372,11,292,268785,0,0,0,0
50,1,-10980,-10664,10,316,268795,0,0,0,0
51,1,-11256,-10980,11,276,268806,0,0,0,0
52,1,-11600,-11256,10,344,268816,0,0,0,0
53,1,-11892,-11600,11,292,268827,0,0,0,0
54,1,-12208,-11892,10,316,268837,0,0,0,0
55,1,-12568,-12208,11,360,268848,0,0,0,0
56,1,-12872,-12568,10,304,268858,0,0,0,0
57,1,-13176,-12872,10,304,268868,0,0,0,0
58,1,-13464,-13176,10,288,268878,0,0,0,0
59,1,-13768,-13464,10,304,268888,0,0,0,0
60,1,-14060,-13768,11,292,268899,0,0,0,0
61,1,-14364,-14060,10,304,268909,0,0,0,0
62,1,-14680,-14364,10,316,268919,0,0,0,0
63,1,-14984,-14680,10,304,268929,0,0,0,0
64,1,-15356,-14984,11,372,268940,0,0,0,0
65,1,-15676,-15356,10,320,268950,0,0,0,0
66,1,-15964,-15676,10,288,268960,0,0,0,0
67,1,-16284,-15964,11,320,268971,0,0,0,0
68,1,-16588,-16284,10,304,268981,0,0,0,0
69,1,-16892,-16588,10,304,268991,0,0,0,0
70,1,-17208,-16892,11,316,269002,0,0,0,0
71,1,-17596,-17208,11,388,269013,0,0,0,0
72,1,-17884,-17596,10,288,269023,0,0,0,0
73,1,-18284,-17884,11,400,269034,0,0,0,0
74,1,-18644,-18284,12,360,269046,0,0,0,0
75,1,-18960,-18644,11,316,269057,0,0,0,0
76,1,-19348,-18960,11,388,269068,0,0,0,0
77,1,-19680,-19348,10,332,269078,0,0,0,0
78,1,-19996,-19680,10,316,269088,0,0,0,0
79,1,-20328,-19996,10,332,269098,0,0,0,0
80,1,-20632,-20328,11,304,269109,0,0,0,0
81,1,-21004,-20632,11,372,269120,0,0,0,0
82,1,-21336,-21004,10,332,269130,0,0,0,0
83,1,-21656,-21336,11,320,269141,0,0,0,0
84,1,-22040,-21656,11,384,269152,0,0,0,0
85,1,-22360,-22040,10,320,269162,0,0,0,0
86,1,-22664,-22360,11,304,269173,0,0,0,0
87,1,-23008,-22664,11,344,269184,0,0,0,0
88,1,-23380,-23008,10,372,269194,0,0,0,0
89,1,-23696,-23380,11,316,269205,0,0,0,0
90,1,-24016,-23696,10,320,269215,0,0,0,0
91,1,-24348,-24016,11,332,269226,0,0,0,0
92,1,-24720,-24348,10,372,269236,0,0,0,0
93,1,-25036,-24720,10,316,269246,0,0,0,0
94,1,-25340,-25036,11,304,269257,0,0,0,0
95,1,-25728,-25340,11,388,269268,0,0,0,0
96,1,-26016,-25728,10,288,269278,0,0,0,1
97,1,-26336,-26016,10,320,269288,0,0,0,1
98,1,-26568,-26336,10,232,269298,0,0,0,1
99,1,-26916,-26568,10,348,269308,0,0,0,1
100,1,-27192,-26916,10,276,269318,0,0,0,1
101,1,-27480,-27192,10,288,269328,0,0,0,1
102,1,-27728,-27480,10,248,269338,0,0,0,1
103,1,-27980,-27728,11,252,269349,0,0,0,1
104,1,-28212,-27980,10,232,269359,0,0,0,1
105,1,-28436,-28212,10,224,269369,0,0,0,1
106,1,-28656,-28436,11,220,269380,0,0,0,1
107,1,-28904,-28656,11,248,269391,0,0,0,1
108,1,-29096,-28904,10,192,269401,0,0,0,1
109,1,-29292,-29096,10,196,269411,0,0,0,1
110,1,-29456,-29292,10,164,269421,0,0,0,1
111,1,-29620,-29456,10,164,269431,0,0,0,1
112,1,-29760,-29620,10,140,269441,0,0,0,1
113,1,-29896,-29760,10,136,269451,0,0,0,1
114,1,-30024,-29896,10,128,269461,0,0,0,1
115,1,-30132,-30024,10,108,269471,0,0,0,1
116,1,-30256,-30132,11,124,269482,0,0,0,1
117,1,-30368,-30256,11,112,269494,0,0,0,1
118,1,-30452,-30368,10,84,269504,0,0,0,1
119,1,-30532,-30452,10,80,269514,0,0,0,1
120,1,-30588,-30532,10,56,269524,0,0,0,1
121,1,-30644,-30588,10,56,269534,0,0,0,1
122,1,-30672,-30644,10,28,269544,0,0,0,1
123,1,-30700,-30672,11,28,269555,0,0,0,1
124,1,-30728,-30700,10,28,269565,0,0,0,1
125,1,-30728,-30728,11,0,269576,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
