Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,-16,-4,0,12,41267,21,0,12,0
1,1,-28,-16,11,12,41301,0,0,0,0
2,1,-56,-28,10,28,41311,0,0,0,0
3,1,-100,-56,10,44,41321,0,0,0,0
4,1,-140,-100,11,40,41332,0,0,0,0
5,1,-180,-140,10,40,41342,0,0,0,0
6,1,-224,-180,10,44,41352,0,0,0,0
7,1,-264,-224,10,40,41362,0,0,0,0
8,1,-332,-264,10,68,41372,0,0,0,0
9,1,-416,-332,10,84,41382,0,0,0,0
10,1,-484,-416,11,68,41393,0,0,0,0
11,1,-540,-484,11,56,41404,0,0,0,0
12,1,-608,-540,10,68,41414,0,0,0,0
13,1,-692,-608,11,84,41425,0,0,0,0
14,1,-776,-692,11,84,41436,0,0,0,0
15,1,-844,-776,10,68,41446,0,0,0,0
16,1,-928,-844,10,84,41457,0,0,0,0
17,1,-996,-928,10,68,41467,0,0,0,0
18,1,-1064,-996,10,68,41477,0,0,0,0
19,1,-1148,-1064,10,84,41487,0,0,0,0
20,1,-1216,-1148,10,68,41497,0,0,0,0
21,1,-1300,-1216,10,84,41507,0,0,0,0
22,1,-1368,-1300,10,68,41517,0,0,0,0
23,1,-1452,-1368,10,84,41527,0,0,0,0
24,1,-1520,-1452,10,68,41537,0,0,0,0
25,1,-1604,-1520,10,84,41547,0,0,0,0
26,1,-1672,-1604,10,68,41557,0,0,0,0
27,1,-1756,-1672,10,84,41567,0,0,0,0
28,1,-1824,-1756,10,68,41577,0,0,0,0
29,1,-1892,-1824,11,68,41588,0,0,0,0
30,1,-1976,-1892,11,84,41599,0,0,0,0
31,1,-2060,-1976,10,84,41609,0,0,0,0
32,1,-2128,-2060,10,68,41619,0,0,0,0
33,1,-2212,-2128,10,84,41629,0,0,0,0
34,1,-2280,-2212,10,68,41639,0,0,0,0
35,1,-2364,-2280,11,84,41650,0,0,0,0
36,1,-2448,-2364,11,84,41661,0,0,0,0
37,1,-2516,-2448,11,68,41672,0,0,0,0
38,1,-2600,-2516,10,84,41682,0,0,0,0
39,1,-2680,-2600,11,80,41693,0,0,0,0
40,1,-2752,-2680,11,72,41704,0,0,0,0
41,1,-2848,-2752,11,96,41715,0,0,0,0
42,1,-2916,-2848,10,68,41725,0,0,0,0
43,1,-2984,-2916,10,68,41735,0,0,0,0
44,1,-3052,-2984,10,68,41745,0,0,0,0
45,1,-3136,-3052,10,84,41755,0,0,0,0
46,1,-3204,-3136,10,68,41765,0,0,0,0
47,1,-3276,-3204,10,72,41775,0,0,0,0
48,1,-3344,-3276,11,68,41786,0,0,0,0
49,1,-3412,-3344,10,68,41796,0,0,0,0
50,1,-3496,-3412,11,84,41807,0,0,0,0
51,1,-3564,-3496,10,68,41817,0,0,0,0
52,1,-3632,-3564,10,68,41827,0,0,0,0
53,1,-3704,-3632,10,72,41837,0,0,0,0
54,1,-3772,-3704,11,68,41848,0,0,0,0
55,1,-3856,-3772,11,84,41859,0,0,0,0
56,1,-3924,-3856,10,68,41869,0,0,0,0
57,1,-3992,-3924,11,68,41880,0,0,0,0
58,1,-4060,-3992,10,68,41890,0,0,0,0
59,1,-4132,-4060,10,72,41900,0,0,0,0
60,1,-4200,-4132,10,68,41910,0,0,0,0
61,1,-4268,-4200,10,68,41920,0,0,0,0
62,1,-4340,-4268,10,72,41930,0,0,0,0
63,1,-4420,-4340,11,80,41941,0,0,0,0
64,1,-4488,-4420,10,68,41951,0,0,0,0
65,1,-4560,-4488,10,72,41961,0,0,0,0
66,1,-4628,-4560,10,68,41971,0,0,0,0
67,1,-4696,-4628,10,68,41981,0,0,0,0
68,1,-4752,-4696,10,56,41991,0,0,0,0
69,1,-4820,-4752,10,68,42001,0,0,0,0
70,1,-4892,-4820,10,72,42011,0,0,0,0
71,1,-4960,-4892,10,68,42021,0,0,0,0
72,1,-5016,-4960,10,56,42031,0,0,0,0
