Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
39,1,-8120,-7888,10,232,129225,0,0,0,0
40,1,-8356,-8120,10,236,129235,0,0,0,0
41,1,-8592,-8356,10,236,129245,0,0,0,0
42,1,-8824,-8592,10,232,129255,0,0,0,0
43,1,-9048,-8824,10,224,129265,0,0,0,0
44,1,-9280,-9048,10,232,129275,0,0,0,0
45,1,-9532,-9280,10,252,129285,0,0,0,0
46,1,-9752,-9532,10,220,129295,0,0,0,0
47,1,-9984,-9752,10,232,129305,0,0,0,0
48,1,-10208,-9984,10,224,129315,0,0,0,0
49,1,-10440,-10208,10,232,129325,0,0,0,0
50,1,-10676,-10440,10,236,129335,0,0,0,0
51,1,-10924,-10676,10,248,129345,0,0,0,0
52,1,-11160,-10924,10,236,129355,0,0,0,0
53,1,-11396,-11160,10,236,129365,0,0,0,0
54,1,-11628,-11396,10,232,129375,0,0,0,0
55,1,-11848,-11628,10,220,129385,0,0,0,0
56,1,-12084,-11848,10,236,129395,0,0,0,0
57,1,-12332,-12084,10,248,129405,0,0,0,0
58,1,-12580,-12332,10,248,129415,0,0,0,0
59,1,-12816,-12580,10,236,129425,0,0,0,0
60,1,-13052,-12816,10,236,129435,0,0,0,0
61,1,-13288,-13052,10,236,129445,0,0,0,0
62,1,-13520,-13288,10,232,129455,0,0,0,0
63,1,-13768,-13520,10,248,129465,0,0,0,0
64,1,-14004,-13768,10,236,129475,0,0,0,0
65,1,-14240,-14004,10,236,129485,0,0,0,0
66,1,-14544,-14240,11,304,129496,0,0,0,0
67,1,-14848,-14544,11,304,129508,0,0,0,0
68,1,-15096,-14848,10,248,129518,0,0,0,0
69,1,-15328,-15096,10,232,129528,0,0,0,0
70,1,-15564,-15328,10,236,129538,0,0,0,0
71,1,-15812,-15564,11,248,129549,0,0,0,0
72,1,-16076,-15812,10,264,129559,0,0,0,0
73,1,-16324,-16076,10,248,129569,0,0,0,0
74,1,-16588,-16324,10,264,129579,0,0,0,0
75,1,-16820,-16588,10,232,129589,0,0,0,0
76,1,-17084,-16820,10,264,129599,0,0,0,0
77,1,-17332,-17084,11,248,129610,0,0,0,0
78,1,-17636,-17332,11,304,129621,0,0,0,0
79,1,-17884,-17636,11,248,129632,0,0,0,0
80,1,-18160,-17884,10,276,129642,0,0,0,0
81,1,-18408,-18160,10,248,129652,0,0,0,0
82,1,-18700,-18408,11,292,129663,0,0,0,0
83,1,-19016,-18700,12,316,129675,0,0,0,0
84,1,-19292,-19016,10,276,129685,0,0,0,0
85,1,-19596,-19292,11,304,129697,0,0,0,0
86,1,-19844,-19596,10,248,129707,0,0,0,0
87,1,-20092,-19844,10,248,129717,0,0,0,0
88,1,-20424,-20092,11,332,129728,0,0,0,0
89,1,-20700,-20424,10,276,129738,0,0,0,0
90,1,-20880,-20700,10,180,129748,0,0,0,0
91,1,-21200,-20880,11,320,129759,0,0,0,0
92,1,-21460,-21200,10,260,129769,0,0,0,0
93,1,-21724,-21460,10,264,129779,0,0,0,0
94,1,-21984,-21724,10,260,129789,0,0,0,0
95,1,-22248,-21984,10,264,129799,0,0,0,0
96,1,-22512,-22248,10,264,129809,0,0,0,0
97,1,-22772,-22512,10,260,129819,0,0,0,1
98,1,-23064,-22772,11,292,129831,0,0,0,1
99,1,-23324,-23064,10,260,129841,0,0,0,1
100,1,-23560,-23324,10,236,129851,0,0,0,1
101,1,-23796,-23560,10,236,129861,0,0,0,1
102,1,-24016,-23796,10,220,129871,0,0,0,1
103,1,-24236,-24016,10,220,129881,0,0,0,1
104,1,-24456,-24236,10,220,129891,0,0,0,1
105,1,-24652,-24456,10,196,129901,0,0,0,1
106,1,-24844,-24652,10,192,129911,0,0,0,1
107,1,-25036,-24844,10,192,129921,0,0,0,1
108,1,-25204,-25036,10,168,129931,0,0,0,1
109,1,-25368,-25204,10,164,129941,0,0,0,1
110,1,-25520,-25368,10,152,129951,0,0,0,1
111,1,-25672,-25520,10,152,129961,0,0,0,1
112,1,-25824,-25672,10,152,129971,0,0,0,1
113,1,-25948,-25824,10,124,129981,0,0,0,1
114,1,-26088,-25948,10,140,129991,0,0,0,1
115,1,-26196,-26088,11,108,130002,0,0,0,1
116,1,-26336,-26196,11,140,130013,0,0,0,1
117,1,-26432,-26336,11,96,130024,0,0,0,1
118,1,-26516,-26432,10,84,130034,0,0,0,1
119,1,-26612,-26516,11,96,130045,0,0,0,1
120,1,-26680,-26612,11,68,130056,0,0,0,1
121,1,-26748,-26680,10,68,130066,0,0,0,1
122,1,-26804,-26748,10,56,130076,0,0,0,1
123,1,-26848,-26804,10,44,130086,0,0,0,1
124,1,-26872,-26848,10,24,130096,0,0,0,1
125,1,-26916,-26872,10,44,130106,0,0,0,1
126,1,-26928,-26916,11,12,130118,0,0,0,1
127,1,-26944,-26928,11,16,130129,0,0,0,1
128,1,-26944,-26944,11,0,130140,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
