Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
78,1,-18132,-17748,12,384,303331,0,0,0,0
79,1,-18452,-18132,10,320,303341,0,0,0,0
80,1,-18836,-18452,11,384,303352,0,0,0,0
81,1,-19184,-18836,10,348,303362,0,0,0,0
82,1,-19500,-19184,11,316,303373,0,0,0,0
83,1,-19900,-19500,11,400,303384,0,0,0,0
84,1,-20232,-19900,10,332,303394,0,0,0,0
85,1,-20564,-20232,10,332,303404,0,0,0,0
86,1,-20896,-20564,10,332,303414,0,0,0,0
87,1,-21212,-20896,10,316,303424,0,0,0,0
88,1,-21556,-21212,10,344,303434,0,0,0,0
89,1,-21804,-21556,10,248,303444,0,0,0,0
90,1,-22208,-21804,10,404,303454,0,0,0,0
91,1,-22536,-22208,11,328,303465,0,0,0,0
92,1,-22856,-22536,10,320,303475,0,0,0,0
93,1,-23268,-22856,11,412,303486,0,0,0,0
94,1,-23588,-23268,10,320,303496,0,0,0,0
95,1,-23920,-23588,11,332,303507,0,0,0,0
96,1,-24252,-23920,10,332,303517,0,0,0,0
97,1,-24596,-24252,10,344,303527,0,0,0,1
98,1,-24968,-24596,10,372,303537,0,0,0,1
99,1,-25216,-24968,10,248,303547,0,0,0,1
100,1,-25536,-25216,10,320,303557,0,0,0,1
101,1,-25880,-25536,10,344,303567,0,0,0,1
102,1,-26116,-25880,10,236,303577,0,0,0,1
103,1,-26404,-26116,10,288,303587,0,0,0,1
104,1,-26720,-26404,11,316,303599,0,0,0,1
105,1,-27000,-26720,10,280,303609,0,0,0,1
106,1,-27248,-27000,10,248,303619,0,0,0,1
107,1,-27480,-27248,10,232,303629,0,0,0,1
108,1,-27716,-27480,10,236,303639,0,0,0,1
109,1,-27936,-27716,10,220,303649,0,0,0,1
110,1,-28144,-27936,10,208,303659,0,0,0,1
111,1,-28392,-28144,11,248,303670,0,0,0,1
112,1,-28628,-28392,11,236,303682,0,0,0,1
113,1,-28808,-28628,10,180,303692,0,0,0,1
114,1,-28972,-28808,10,164,303702,0,0,0,1
115,1,-29140,-28972,11,168,303713,0,0,0,1
116,1,-29292,-29140,10,152,303723,0,0,0,1
117,1,-29444,-29292,11,152,303734,0,0,0,1
118,1,-29568,-29444,10,124,303744,0,0,0,1
119,1,-29692,-29568,10,124,303754,0,0,0,1
120,1,-29788,-29692,11,96,303765,0,0,0,1
121,1,-29896,-29788,10,108,303775,0,0,0,1
122,1,-29968,-29896,10,72,303785,0,0,0,1
123,1,-30048,-29968,10,80,303795,0,0,0,1
124,1,-30132,-30048,11,84,303806,0,0,0,1
125,1,-30172,-30132,11,40,303817,0,0,0,1
126,1,-30228,-30172,10,56,303827,0,0,0,1
127,1,-30256,-30228,10,28,303837,0,0,0,1
128,1,-30284,-30256,11,28,303848,0,0,0,1
129,1,-30300,-30284,10,16,303858,0,0,0,1
130,1,-30300,-30300,10,0,303868,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
