Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,12315,12327,0,12,459079,12,0,12,0
1,1,12271,12315,10,44,459103,0,0,0,0
2,1,12135,12271,11,136,459114,0,0,0,0
3,1,11995,12135,11,140,459125,0,0,0,0
4,1,11815,11995,10,180,459135,0,0,0,0
5,1,11611,11815,10,204,459145,0,0,0,0
6,1,11319,11611,11,292,459156,0,0,0,0
7,1,11059,11319,10,260,459166,0,0,0,0
8,1,10783,11059,10,276,459176,0,0,0,0
9,1,10479,10783,10,304,459186,0,0,0,0
10,1,10175,10479,10,304,459196,0,0,0,0
11,1,9871,10175,10,304,459206,0,0,0,0
12,1,9551,9871,11,320,459217,0,0,0,0
13,1,9151,9551,11,400,459228,0,0,0,0
14,1,8819,9151,11,332,459239,0,0,0,0
15,1,8419,8819,10,400,459249,0,0,0,0
16,1,8130,8419,10,289,459259,0,0,0,0
17,1,7702,8130,11,428,459270,0,0,0,0
18,1,7354,7702,10,348,459280,0,0,0,0
19,1,6998,7354,11,356,459291,0,0,0,0
20,1,6650,6998,10,348,459301,0,0,0,0
21,1,6294,6650,10,356,459311,0,0,0,0
22,1,5866,6294,11,428,459322,0,0,0,0
23,1,5410,5866,10,456,459333,0,0,0,0
24,1,5034,5410,10,376,459343,0,0,0,0
25,1,4678,5034,11,356,459354,0,0,0,0
26,1,4250,4678,11,428,459366,0,0,0,0
27,1,3878,4250,10,372,459376,0,0,0,0
28,1,3518,3878,10,360,459386,0,0,0,0
29,1,3130,3518,10,388,459396,0,0,0,0
30,1,2758,3130,10,372,459406,0,0,0,0
31,1,2397,2758,10,361,459416,0,0,0,0
32,1,2025,2397,10,372,459426,0,0,0,0
33,1,1653,2025,10,372,459436,0,0,0,0
34,1,1277,1653,10,376,459446,0,0,0,0
35,1,921,1277,10,356,459456,0,0,0,0
36,1,549,921,11,372,459467,0,0,0,0
37,1,121,549,11,428,459478,0,0,0,0
38,1,-252,121,10,373,459488,0,0,0,0
39,1,-608,-252,11,356,459499,0,0,0,0
40,1,-984,-608,10,376,459509,0,0,0,0
41,1,-1424,-984,11,440,459520,0,0,0,0
42,1,-1796,-1424,11,372,459531,0,0,0,0
43,1,-2144,-1796,10,348,459541,0,0,0,0
44,1,-2584,-2144,10,440,459551,0,0,0,0
45,1,-2944,-2584,11,360,459562,0,0,0,0
46,1,-3304,-2944,11,360,459573,0,0,0,0
47,1,-3732,-3304,10,428,459583,0,0,0,0
48,1,-4020,-3732,10,288,459593,0,0,0,0
