Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,-4,9,0,13,89784,12,0,13,0
1,1,-28,-4,10,24,89807,0,0,0,0
2,1,-84,-28,11,56,89818,0,0,0,0
3,1,-168,-84,10,84,89828,0,0,0,0
4,1,-292,-168,11,124,89839,0,0,0,0
5,1,-404,-292,10,112,89849,0,0,0,0
6,1,-528,-404,11,124,89860,0,0,0,0
7,1,-708,-528,11,180,89871,0,0,0,0
8,1,-860,-708,11,152,89882,0,0,0,0
9,1,-1024,-860,10,164,89892,0,0,0,0
10,1,-1176,-1024,10,152,89902,0,0,0,0
11,1,-1356,-1176,10,180,89912,0,0,0,0
12,1,-1536,-1356,10,180,89922,0,0,0,0
13,1,-1744,-1536,10,208,89932,0,0,0,0
14,1,-1920,-1744,11,176,89943,0,0,0,0
15,1,-2144,-1920,11,224,89955,0,0,0,0
16,1,-2364,-2144,11,220,89966,0,0,0,0
17,1,-2544,-2364,11,180,89977,0,0,0,0
18,1,-2724,-2544,10,180,89987,0,0,0,0
19,1,-2916,-2724,10,192,89997,0,0,0,0
20,1,-3124,-2916,10,208,90007,0,0,0,0
21,1,-3304,-3124,10,180,90017,0,0,0,0
22,1,-3496,-3304,10,192,90027,0,0,0,0
23,1,-3676,-3496,10,180,90037,0,0,0,0
24,1,-3868,-3676,10,192,90047,0,0,0,0
25,1,-4048,-3868,10,180,90057,0,0,0,0
26,1,-4268,-4048,10,220,90067,0,0,0,0
27,1,-4436,-4268,10,168,90077,0,0,0,0
28,1,-4628,-4436,10,192,90087,0,0,0,0
29,1,-4820,-4628,10,192,90097,0,0,0,0
30,1,-5016,-4820,10,196,90107,0,0,0,0
31,1,-5196,-5016,10,180,90117,0,0,0,0
32,1,-5372,-5196,10,176,90127,0,0,0,0
33,1,-5580,-5372,10,208,90137,0,0,0,0
34,1,-5776,-5580,10,196,90147,0,0,0,0
35,1,-5968,-5776,11,192,90158,0,0,0,0
36,1,-6148,-5968,10,180,90168,0,0,0,0
37,1,-6340,-6148,10,192,90178,0,0,0,0
38,1,-6560,-6340,11,220,90189,0,0,0,0
39,1,-6756,-6560,11,196,90200,0,0,0,0
40,1,-6976,-6756,11,220,90211,0,0,0,0
41,1,-7168,-6976,10,192,90221,0,0,0,0
42,1,-7364,-7168,10,196,90231,0,0,0,0
43,1,-7556,-7364,10,192,90241,0,0,0,0
44,1,-7748,-7556,10,192,90251,0,0,0,0
45,1,-7944,-7748,10,196,90261,0,0,0,0
46,1,-8136,-7944,10,192,90271,0,0,0,0
47,1,-8316,-8136,11,180,90282,0,0,0,0
48,1,-8524,-8316,11,208,90293,0,0,0,0
49,1,-8716,-8524,10,192,90303,0,0,0,0
50,1,-8952,-8716,11,236,90314,0,0,0,0
51,1,-9144,-8952,10,192,90324,0,0,0,0
52,1,-9336,-9144,10,192,90334,0,0,0,0
53,1,-9532,-9336,11,196,90345,0,0,0,0
