Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,12259,12271,0,12,433745,10,0,12,0
1,1,12219,12259,10,40,433767,0,0,0,0
2,1,12095,12219,11,124,433778,0,0,0,0
3,1,11943,12095,11,152,433789,0,0,0,0
4,1,11719,11943,11,224,433800,0,0,0,0
5,1,11499,11719,10,220,433810,0,0,0,0
6,1,11263,11499,11,236,433821,0,0,0,0
7,1,10975,11263,11,288,433832,0,0,0,0
8,1,10699,10975,10,276,433842,0,0,0,0
9,1,10407,10699,10,292,433852,0,0,0,0
10,1,10103,10407,11,304,433863,0,0,0,0
11,1,9747,10103,11,356,433874,0,0,0,0
12,1,9427,9747,11,320,433885,0,0,0,0
13,1,9055,9427,11,372,433896,0,0,0,0
14,1,8723,9055,11,332,433907,0,0,0,0
15,1,8379,8723,10,344,433917,0,0,0,0
16,1,8062,8379,10,317,433927,0,0,0,0
17,1,7630,8062,11,432,433938,0,0,0,0
18,1,7286,7630,10,344,433948,0,0,0,0
19,1,6942,7286,10,344,433958,0,0,0,0
20,1,6582,6942,10,360,433968,0,0,0,0
21,1,6250,6582,11,332,433979,0,0,0,0
22,1,5894,6250,10,356,433989,0,0,0,0
23,1,5534,5894,10,360,433999,0,0,0,0
24,1,5174,5534,10,360,434009,0,0,0,0
25,1,4814,5174,10,360,434019,0,0,0,0
26,1,4386,4814,11,428,434030,0,0,0,0
27,1,4042,4386,10,344,434040,0,0,0,0
28,1,3682,4042,10,360,434050,0,0,0,0
29,1,3310,3682,10,372,434060,0,0,0,0
30,1,2950,3310,10,360,434070,0,0,0,0
31,1,2605,2950,10,345,434080,0,0,0,0
32,1,2233,2605,10,372,434090,0,0,0,0
33,1,1845,2233,10,388,434100,0,0,0,0
34,1,1501,1845,10,344,434110,0,0,0,0
35,1,1141,1501,10,360,434120,0,0,0,0
36,1,781,1141,10,360,434130,0,0,0,0
37,1,421,781,10,360,434140,0,0,0,0
38,1,77,421,10,344,434150,0,0,0,0
39,1,-280,77,10,357,434160,0,0,0,0
40,1,-652,-280,11,372,434171,0,0,0,0
41,1,-1064,-652,11,412,434182,0,0,0,0
42,1,-1424,-1064,10,360,434192,0,0,0,0
43,1,-1768,-1424,11,344,434203,0,0,0,0
44,1,-2116,-1768,10,348,434213,0,0,0,0
45,1,-2472,-2116,10,356,434223,0,0,0,0
46,1,-2916,-2472,11,444,434234,0,0,0,0
47,1,-3276,-2916,11,360,434245,0,0,0,0
48,1,-3608,-3276,10,332,434255,0,0,0,0
49,1,-4020,-3608,11,412,434266,0,0,0,0
50,1,-4364,-4020,10,344,434276,0,0,0,0
51,1,-4712,-4364,11,348,434287,0,0,0,0
52,1,-5056,-4712,10,344,434297,0,0,0,0
53,1,-5416,-5056,10,360,434307,0,0,0,0
54,1,-5732,-5416,10,316,434317,0,0,0,0
55,1,-6176,-5732,11,444,434328,0,0,0,0
56,1,-6560,-6176,11,384,434339,0,0,0,0
57,1,-6908,-6560,11,348,434350,0,0,0,0
58,1,-7252,-6908,11,344,434361,0,0,0,0
59,1,-7584,-7252,10,332,434371,0,0,0,0
60,1,-7944,-7584,10,360,434381,0,0,0,0
61,1,-8272,-7944,10,328,434391,0,0,0,0
62,1,-8604,-8272,10,332,434401,0,0,0,0
63,1,-8936,-8604,10,332,434411,0,0,0,0
64,1,-9364,-8936,11,428,434422,0,0,0,0
65,1,-9708,-9364,10,344,434432,0,0,0,0
66,1,-10040,-9708,11,332,434443,0,0,0,0
67,1,-10388,-10040,10,348,434453,0,0,0,0
68,1,-10744,-10388,10,356,434463,0,0,0,0
69,1,-11132,-10744,12,388,434475,0,0,0,0
70,1,-11476,-11132,10,344,434485,0,0,0,0
71,1,-11892,-11476,12,416,434497,0,0,0,0
72,1,-12236,-11892,10,344,434507,0,0,0,0
73,1,-12580,-12236,10,344,434517,0,0,0,0
74,1,-13008,-12580,11,428,434528,0,0,0,0
75,1,-13340,-13008,11,332,434539,0,0,0,0
76,1,-13688,-13340,10,348,434549,0,0,0,0
77,1,-14100,-13688,12,412,434561,0,0,0,0
78,1,-14516,-14100,11,416,434572,0,0,0,0
79,1,-14928,-14516,11,412,434584,0,0,0,0
80,1,-15288,-14928,10,360,434594,0,0,0,0
81,1,-15632,-15288,10,344,434604,0,0,0,0
82,1,-15992,-15632,10,360,434614,0,0,0,0
83,1,-16336,-15992,10,344,434624,0,0,0,0
84,1,-16712,-16336,10,376,434634,0,0,0,0
85,1,-17056,-16712,10,344,434644,0,0,0,0
86,1,-17416,-17056,10,360,434654,0,0,0,0
87,1,-17800,-17416,10,384,434664,0,0,0,0
88,1,-18148,-17800,10,348,434674,0,0,0,0
89,1,-18492,-18148,10,344,434684,0,0,0,0
90,1,-18864,-18492,10,372,434694,0,0,0,0
91,1,-19236,-18864,10,372,434704,0,0,0,0
92,1,-19596,-19236,10,360,434714,0,0,0,0
93,1,-19968,-19596,10,372,434724,0,0,0,0
94,1,-20344,-19968,10,376,434734,0,0,0,0
95,1,-20700,-20344,10,356,434744,0,0,0,1
96,1,-21280,-20700,10,580,434761,0,0,0,1
97,1,-21708,-21280,11,428,434772,0,0,0,1
98,1,-22056,-21708,10,348,434782,0,0,0,1
99,1,-22440,-22056,10,384,434792,0,0,0,1
100,1,-22760,-22440,10,320,434802,0,0,0,1
101,1,-23092,-22760,11,332,434813,0,0,0,1
102,1,-23492,-23092,11,400,434824,0,0,0,1
103,1,-23796,-23492,11,304,434835,0,0,0,1
104,1,-24124,-23796,10,328,434845,0,0,0,1
105,1,-24416,-24124,10,292,434855,0,0,0,1
106,1,-24788,-24416,11,372,434866,0,0,0,1
107,1,-25064,-24788,10,276,434876,0,0,0,1
108,1,-25340,-25064,11,276,434887,0,0,0,1
109,1,-25616,-25340,10,276,434897,0,0,0,1
110,1,-25920,-25616,11,304,434908,0,0,0,1
111,1,-26196,-25920,10,276,434918,0,0,0,1
112,1,-26444,-26196,10,248,434928,0,0,0,1
113,1,-26680,-26444,10,236,434938,0,0,0,1
114,1,-26916,-26680,11,236,434949,0,0,0,1
115,1,-27136,-26916,10,220,434959,0,0,0,1
116,1,-27356,-27136,10,220,434969,0,0,0,1
117,1,-27564,-27356,10,208,434979,0,0,0,1
