Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,-28,-16,0,12,55328,20,0,12,0
1,1,-72,-28,10,44,55359,0,0,0,0
2,1,-100,-72,10,28,55369,0,0,0,0
3,1,-168,-100,10,68,55379,0,0,0,0
4,1,-224,-168,10,56,55389,0,0,0,0
5,1,-292,-224,10,68,55399,0,0,0,0
6,1,-376,-292,10,84,55409,0,0,0,0
7,1,-456,-376,11,80,55420,0,0,0,0
8,1,-568,-456,11,112,55431,0,0,0,0
9,1,-664,-568,11,96,55442,0,0,0,0
10,1,-760,-664,10,96,55452,0,0,0,0
11,1,-872,-760,11,112,55463,0,0,0,0
12,1,-984,-872,10,112,55473,0,0,0,0
13,1,-1092,-984,10,108,55483,0,0,0,0
14,1,-1204,-1092,10,112,55493,0,0,0,0
15,1,-1316,-1204,11,112,55504,0,0,0,0
16,1,-1440,-1316,10,124,55514,0,0,0,0
17,1,-1520,-1440,10,80,55524,0,0,0,0
18,1,-1660,-1520,11,140,55535,0,0,0,0
19,1,-1768,-1660,11,108,55546,0,0,0,0
20,1,-1868,-1768,10,100,55556,0,0,0,0
21,1,-2004,-1868,10,136,55566,0,0,0,0
22,1,-2100,-2004,10,96,55576,0,0,0,0
23,1,-2240,-2100,11,140,55587,0,0,0,0
24,1,-2348,-2240,11,108,55598,0,0,0,0
25,1,-2460,-2348,10,112,55608,0,0,0,0
26,1,-2584,-2460,10,124,55618,0,0,0,0
27,1,-2708,-2584,11,124,55629,0,0,0,0
28,1,-2832,-2708,10,124,55639,0,0,0,0
29,1,-2944,-2832,11,112,55650,0,0,0,0
30,1,-3080,-2944,12,136,55662,0,0,0,0
31,1,-3192,-3080,10,112,55672,0,0,0,0
32,1,-3304,-3192,10,112,55682,0,0,0,0
33,1,-3412,-3304,10,108,55692,0,0,0,0
34,1,-3524,-3412,10,112,55702,0,0,0,0
35,1,-3620,-3524,10,96,55712,0,0,0,0
36,1,-3732,-3620,10,112,55722,0,0,0,0
37,1,-3856,-3732,10,124,55732,0,0,0,0
38,1,-3980,-3856,11,124,55743,0,0,0,0
39,1,-4088,-3980,10,108,55753,0,0,0,0
40,1,-4200,-4088,10,112,55763,0,0,0,0
41,1,-4312,-4200,10,112,55773,0,0,0,0
42,1,-4420,-4312,10,108,55783,0,0,0,0
43,1,-4532,-4420,10,112,55793,0,0,0,0
44,1,-4640,-4532,11,108,55804,0,0,0,0
45,1,-4752,-4640,10,112,55814,0,0,0,0
46,1,-4876,-4752,11,124,55825,0,0,0,0
47,1,-4988,-4876,10,112,55835,0,0,0,0
48,1,-5096,-4988,10,108,55845,0,0,0,0
49,1,-5196,-5096,10,100,55855,0,0,0,0
50,1,-5320,-5196,11,124,55866,0,0,0,0
51,1,-5416,-5320,10,96,55876,0,0,0,0
52,1,-5540,-5416,11,124,55887,0,0,0,0
53,1,-5648,-5540,11,108,55898,0,0,0,0
54,1,-5788,-5648,11,140,55909,0,0,0,0
55,1,-5900,-5788,10,112,55919,0,0,0,0
