Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
130,1,-25920,-25688,10,232,704349,0,0,0,1
131,1,-26140,-25920,10,220,704359,0,0,0,1
132,1,-26364,-26140,10,224,704369,0,0,0,1
133,1,-26568,-26364,10,204,704379,0,0,0,1
134,1,-26764,-26568,11,196,704390,0,0,0,1
135,1,-27000,-26764,10,236,704400,0,0,0,1
136,1,-27176,-27000,10,176,704411,0,0,0,1
137,1,-27356,-27176,10,180,704421,0,0,0,1
138,1,-27536,-27356,10,180,704431,0,0,0,1
139,1,-27688,-27536,10,152,704441,0,0,0,1
140,1,-27856,-27688,10,168,704451,0,0,0,1
141,1,-28008,-27856,10,152,704461,0,0,0,1
142,1,-28156,-28008,10,148,704471,0,0,0,1
143,1,-28284,-28156,10,128,704481,0,0,0,1
144,1,-28408,-28284,10,124,704491,0,0,0,1
145,1,-28516,-28408,10,108,704501,0,0,0,1
146,1,-28628,-28516,10,112,704511,0,0,0,1
147,1,-28736,-28628,10,108,704521,0,0,0,1
148,1,-28836,-28736,10,100,704531,0,0,0,1
149,1,-28916,-28836,10,80,704541,0,0,0,1
150,1,-29000,-28916,10,84,704551,0,0,0,1
151,1,-29068,-29000,10,68,704561,0,0,0,1
152,1,-29140,-29068,10,72,704571,0,0,0,1
153,1,-29192,-29140,10,52,704581,0,0,0,1
154,1,-29236,-29192,10,44,704591,0,0,0,1
155,1,-29276,-29236,10,40,704601,0,0,0,1
156,1,-29304,-29276,10,28,704611,0,0,0,1
157,1,-29332,-29304,10,28,704622,0,0,0,1
158,1,-29344,-29332,10,12,704632,0,0,0,1
159,1,-29360,-29344,10,16,704642,0,0,0,1
160,1,-29372,-29360,10,12,704652,0,0,0,1
161,1,-29372,-29372,10,0,704662,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
