Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
82,1,-12128,-11740,10,388,564894,0,0,0,0
83,1,-12608,-12128,11,480,564905,0,0,0,0
84,1,-12968,-12608,10,360,564915,0,0,0,0
85,1,-13300,-12968,10,332,564925,0,0,0,0
86,1,-13756,-13300,11,456,564936,0,0,0,0
87,1,-14156,-13756,10,400,564946,0,0,0,0
88,1,-14572,-14156,10,416,564956,0,0,0,0
89,1,-14944,-14572,10,372,564966,0,0,0,0
90,1,-15344,-14944,10,400,564976,0,0,0,0
91,1,-15732,-15344,10,388,564986,0,0,0,0
92,1,-16132,-15732,10,400,564996,0,0,0,0
93,1,-16532,-16132,10,400,565006,0,0,0,0
94,1,-16932,-16532,10,400,565016,0,0,0,0
95,1,-17332,-16932,10,400,565026,0,0,0,0
96,1,-17732,-17332,10,400,565036,0,0,0,1
97,1,-18300,-17732,11,568,565050,0,0,0,1
98,1,-18684,-18300,10,384,565060,0,0,0,1
99,1,-19072,-18684,10,388,565070,0,0,0,1
100,1,-19460,-19072,10,388,565080,0,0,0,1
101,1,-19844,-19460,10,384,565090,0,0,0,1
102,1,-20204,-19844,10,360,565100,0,0,0,1
103,1,-20576,-20204,10,372,565110,0,0,0,1
104,1,-20964,-20576,10,388,565120,0,0,0,1
105,1,-21308,-20964,10,344,565130,0,0,0,1
106,1,-21640,-21308,11,332,565141,0,0,0,1
107,1,-21984,-21640,10,344,565151,0,0,0,1
108,1,-22304,-21984,10,320,565161,0,0,0,1
109,1,-22636,-22304,10,332,565171,0,0,0,1
110,1,-23020,-22636,11,384,565182,0,0,0,1
111,1,-23324,-23020,10,304,565192,0,0,0,1
112,1,-23628,-23324,10,304,565202,0,0,0,1
113,1,-23932,-23628,11,304,565213,0,0,0,1
114,1,-24292,-23932,10,360,565223,0,0,0,1
115,1,-24568,-24292,10,276,565233,0,0,0,1
116,1,-24844,-24568,10,276,565243,0,0,0,1
117,1,-25108,-24844,10,264,565253,0,0,0,1
118,1,-25368,-25108,10,260,565263,0,0,0,1
119,1,-25576,-25368,10,208,565273,0,0,0,1
120,1,-25864,-25576,11,288,565284,0,0,0,1
121,1,-26128,-25864,10,264,565294,0,0,0,1
122,1,-26348,-26128,10,220,565304,0,0,0,1
123,1,-26568,-26348,10,220,565314,0,0,0,1
124,1,-26776,-26568,11,208,565325,0,0,0,1
125,1,-27024,-26776,10,248,565335,0,0,0,1
126,1,-27204,-27024,10,180,565345,0,0,0,1
127,1,-27400,-27204,10,196,565355,0,0,0,1
128,1,-27592,-27400,10,192,565365,0,0,0,1
129,1,-27800,-27592,11,208,565376,0,0,0,1
130,1,-27980,-27800,11,180,565387,0,0,0,1
131,1,-28156,-27980,10,176,565397,0,0,0,1
132,1,-28336,-28156,10,180,565407,0,0,0,1
133,1,-28436,-28336,10,100,565417,0,0,0,1
134,1,-28600,-28436,10,164,565427,0,0,0,1
135,1,-28736,-28600,10,136,565437,0,0,0,1
136,1,-28864,-28736,11,128,565448,0,0,0,1
137,1,-28972,-28864,10,108,565458,0,0,0,1
138,1,-29068,-28972,10,96,565468,0,0,0,1
139,1,-29180,-29068,10,112,565478,0,0,0,1
140,1,-29264,-29180,10,84,565488,0,0,0,1
141,1,-29344,-29264,10,80,565498,0,0,0,1
142,1,-29428,-29344,10,84,565508,0,0,0,1
143,1,-29496,-29428,10,68,565518,0,0,0,1
144,1,-29552,-29496,10,56,565528,0,0,0,1
145,1,-29608,-29552,10,56,565538,0,0,0,1
146,1,-29648,-29608,10,40,565548,0,0,0,1
147,1,-29676,-29648,10,28,565558,0,0,0,1
148,1,-29720,-29676,11,44,565569,0,0,0,1
149,1,-29732,-29720,11,12,565580,0,0,0,1
150,1,-29744,-29732,10,12,565590,0,0,0,1
151,1,-29744,-29744,10,0,565600,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
