Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
94,1,-12996,-12528,10,468,731149,0,0,0,0
95,1,-13464,-12996,10,468,731159,0,0,0,0
96,1,-13936,-13464,10,472,731169,0,0,0,1
97,1,-14680,-13936,11,744,731186,0,0,0,1
98,1,-15260,-14680,11,580,731197,0,0,0,1
99,1,-15716,-15260,10,456,731207,0,0,0,1
100,1,-16144,-15716,11,428,731218,0,0,0,1
101,1,-16588,-16144,10,444,731228,0,0,0,1
102,1,-17112,-16588,11,524,731239,0,0,0,1
103,1,-17620,-17112,10,508,731250,0,0,0,1
104,1,-18036,-17620,11,416,731261,0,0,0,1
105,1,-18452,-18036,10,416,731271,0,0,0,1
106,1,-18852,-18452,11,400,731282,0,0,0,1
107,1,-19252,-18852,10,400,731292,0,0,0,1
108,1,-19652,-19252,10,400,731302,0,0,0,1
109,1,-20012,-19652,10,360,731312,0,0,0,1
110,1,-20480,-20012,11,468,731323,0,0,0,1
111,1,-20840,-20480,10,360,731333,0,0,0,1
112,1,-21200,-20840,10,360,731343,0,0,0,1
113,1,-21556,-21200,10,356,731353,0,0,0,1
114,1,-21888,-21556,11,332,731364,0,0,0,1
115,1,-22316,-21888,11,428,731375,0,0,0,1
116,1,-22636,-22316,10,320,731385,0,0,0,1
117,1,-22964,-22636,10,328,731395,0,0,0,1
118,1,-23296,-22964,11,332,731406,0,0,0,1
119,1,-23600,-23296,10,304,731416,0,0,0,1
120,1,-23972,-23600,11,372,731427,0,0,0,1
121,1,-24264,-23972,10,292,731437,0,0,0,1
122,1,-24552,-24264,10,288,731447,0,0,0,1
123,1,-24844,-24552,11,292,731458,0,0,0,1
124,1,-25108,-24844,10,264,731468,0,0,0,1
125,1,-25384,-25108,10,276,731478,0,0,0,1
126,1,-25644,-25384,10,260,731488,0,0,0,1
127,1,-25908,-25644,10,264,731498,0,0,0,1
128,1,-26140,-25908,10,232,731508,0,0,0,1
129,1,-26392,-26140,10,252,731518,0,0,0,1
130,1,-26668,-26392,11,276,731529,0,0,0,1
131,1,-26888,-26668,10,220,731539,0,0,0,1
132,1,-27108,-26888,10,220,731549,0,0,0,1
133,1,-27300,-27108,11,192,731560,0,0,0,1
134,1,-27508,-27300,10,208,731570,0,0,0,1
135,1,-27728,-27508,11,220,731581,0,0,0,1
136,1,-27924,-27728,10,196,731591,0,0,0,1
137,1,-28104,-27924,10,180,731601,0,0,0,1
138,1,-28268,-28104,10,164,731611,0,0,0,1
139,1,-28420,-28268,10,152,731621,0,0,0,1
140,1,-28572,-28420,11,152,731632,0,0,0,1
141,1,-28736,-28572,11,164,731643,0,0,0,1
142,1,-28876,-28736,10,140,731653,0,0,0,1
143,1,-29000,-28876,11,124,731664,0,0,0,1
144,1,-29140,-29000,11,140,731675,0,0,0,1
145,1,-29248,-29140,10,108,731685,0,0,0,1
146,1,-29344,-29248,10,96,731695,0,0,0,1
147,1,-29444,-29344,11,100,731706,0,0,0,1
148,1,-29512,-29444,10,68,731716,0,0,0,1
149,1,-29596,-29512,10,84,731726,0,0,0,1
150,1,-29664,-29596,10,68,731736,0,0,0,1
151,1,-29732,-29664,10,68,731746,0,0,0,1
152,1,-29788,-29732,10,56,731756,0,0,0,1
153,1,-29828,-29788,10,40,731766,0,0,0,1
154,1,-29856,-29828,10,28,731776,0,0,0,1
155,1,-29884,-29856,10,28,731786,0,0,0,1
156,1,-29912,-29884,10,28,731796,0,0,0,1
157,1,-29924,-29912,10,12,731806,0,0,0,1
158,1,-29924,-29924,10,0,731816,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
