Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
46,1,2465,2894,10,429,537490,0,0,0,0
47,1,1969,2465,11,496,537501,0,0,0,0
48,1,1581,1969,11,388,537512,0,0,0,0
49,1,1197,1581,10,384,537522,0,0,0,0
50,1,797,1197,10,400,537532,0,0,0,0
51,1,409,797,10,388,537542,0,0,0,0
52,1,-72,409,11,481,537553,0,0,0,0
53,1,-484,-72,10,412,537563,0,0,0,0
54,1,-872,-484,11,388,537574,0,0,0,0
55,1,-1272,-872,10,400,537584,0,0,0,0
56,1,-1660,-1272,10,388,537594,0,0,0,0
57,1,-2044,-1660,10,384,537604,0,0,0,0
58,1,-2432,-2044,10,388,537614,0,0,0,0
59,1,-2832,-2432,10,400,537624,0,0,0,0
60,1,-3232,-2832,10,400,537634,0,0,0,0
61,1,-3608,-3232,10,376,537644,0,0,0,0
62,1,-3964,-3608,10,356,537654,0,0,0,0
63,1,-4352,-3964,10,388,537664,0,0,0,0
64,1,-4740,-4352,10,388,537674,0,0,0,0
65,1,-5152,-4740,11,412,537685,0,0,0,0
66,1,-5568,-5152,11,416,537696,0,0,0,0
67,1,-5980,-5568,10,412,537706,0,0,0,0
68,1,-6368,-5980,10,388,537716,0,0,0,0
69,1,-6728,-6368,10,360,537726,0,0,0,0
70,1,-7088,-6728,11,360,537737,0,0,0,0
71,1,-7488,-7088,10,400,537747,0,0,0,0
72,1,-7844,-7488,10,356,537757,0,0,0,0
73,1,-8316,-7844,11,472,537768,0,0,0,0
74,1,-8688,-8316,11,372,537779,0,0,0,0
75,1,-9128,-8688,11,440,537790,0,0,0,0
76,1,-9504,-9128,10,376,537800,0,0,0,0
77,1,-9888,-9504,11,384,537811,0,0,0,0
78,1,-10344,-9888,11,456,537822,0,0,0,0
79,1,-10744,-10344,10,400,537832,0,0,0,0
80,1,-11104,-10744,11,360,537843,0,0,0,0
81,1,-11548,-11104,11,444,537854,0,0,0,0
82,1,-11920,-11548,11,372,537865,0,0,0,0
83,1,-12304,-11920,10,384,537875,0,0,0,0
84,1,-12692,-12304,10,388,537885,0,0,0,0
85,1,-13136,-12692,12,444,537897,0,0,0,0
86,1,-13604,-13136,11,468,537908,0,0,0,0
87,1,-13992,-13604,10,388,537918,0,0,0,0
88,1,-14444,-13992,11,452,537930,0,0,0,0
89,1,-14832,-14444,10,388,537940,0,0,0,0
90,1,-15220,-14832,11,388,537951,0,0,0,0
91,1,-15676,-15220,11,456,537962,0,0,0,0
92,1,-16076,-15676,10,400,537972,0,0,0,0
93,1,-16464,-16076,10,388,537982,0,0,0,0
94,1,-16864,-16464,10,400,537992,0,0,0,1
95,1,-17552,-16864,11,688,538010,0,0,0,1
96,1,-17940,-17552,11,388,538021,0,0,0,1
97,1,-18328,-17940,10,388,538031,0,0,0,1
98,1,-18700,-18328,10,372,538041,0,0,0,1
99,1,-19128,-18700,11,428,538052,0,0,0,1
100,1,-19512,-19128,10,384,538062,0,0,0,1
101,1,-19844,-19512,10,332,538072,0,0,0,1
102,1,-20260,-19844,10,416,538083,0,0,0,1
103,1,-20620,-20260,11,360,538094,0,0,0,1
104,1,-20936,-20620,10,316,538104,0,0,0,1
105,1,-21280,-20936,11,344,538115,0,0,0,1
106,1,-21656,-21280,11,376,538126,0,0,0,1
107,1,-21956,-21656,10,300,538136,0,0,0,1
108,1,-22276,-21956,10,320,538146,0,0,0,1
109,1,-22580,-22276,10,304,538156,0,0,0,1
110,1,-22868,-22580,10,288,538166,0,0,0,1
111,1,-23172,-22868,10,304,538176,0,0,0,1
112,1,-23420,-23172,10,248,538186,0,0,0,1
113,1,-23712,-23420,10,292,538196,0,0,0,1
114,1,-23988,-23712,10,276,538206,0,0,0,1
115,1,-24292,-23988,11,304,538217,0,0,0,1
116,1,-24500,-24292,10,208,538227,0,0,0,1
117,1,-24804,-24500,11,304,538238,0,0,0,1
118,1,-25036,-24804,11,232,538249,0,0,0,1
119,1,-25312,-25036,11,276,538260,0,0,0,1
120,1,-25536,-25312,10,224,538270,0,0,0,1
121,1,-25756,-25536,10,220,538280,0,0,0,1
122,1,-25976,-25756,10,220,538290,0,0,0,1
123,1,-26168,-25976,11,192,538301,0,0,0,1
124,1,-26420,-26168,11,252,538312,0,0,0,1
125,1,-26612,-26420,10,192,538322,0,0,0,1
126,1,-26776,-26612,10,164,538332,0,0,0,1
127,1,-26972,-26776,10,196,538342,0,0,0,1
128,1,-27124,-26972,10,152,538352,0,0,0,1
129,1,-27276,-27124,10,152,538362,0,0,0,1
130,1,-27440,-27276,10,164,538372,0,0,0,1
131,1,-27576,-27440,10,136,538382,0,0,0,1
132,1,-27716,-27576,10,140,538392,0,0,0,1
133,1,-27856,-27716,10,140,538402,0,0,0,1
134,1,-27980,-27856,10,124,538412,0,0,0,1
135,1,-28104,-27980,10,124,538422,0,0,0,1
136,1,-28212,-28104,10,108,538432,0,0,0,1
137,1,-28308,-28212,10,96,538442,0,0,0,1
138,1,-28408,-28308,10,100,538452,0,0,0,1
139,1,-28488,-28408,10,80,538462,0,0,0,1
140,1,-28572,-28488,10,84,538472,0,0,0,1
141,1,-28640,-28572,10,68,538482,0,0,0,1
142,1,-28712,-28640,11,72,538493,0,0,0,1
143,1,-28764,-28712,10,52,538503,0,0,0,1
144,1,-28820,-28764,10,56,538513,0,0,0,1
145,1,-28848,-28820,10,28,538523,0,0,0,1
146,1,-28888,-28848,10,40,538533,0,0,0,1
147,1,-28916,-28888,10,28,538543,0,0,0,1
148,1,-28932,-28916,10,16,538553,0,0,0,1
149,1,-28960,-28932,11,28,538564,0,0,0,1
150,1,-28960,-28960,11,0,538575,0,0,0,1
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
-1,99,0,0,0,0,0,0,0,0,0
