Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,-16,-4,0,12,212730,7,0,12,0
1,1,-44,-16,10,28,212749,0,0,0,0
2,1,-128,-44,10,84,212759,0,0,0,0
3,1,-252,-128,11,124,212770,0,0,0,0
4,1,-404,-252,11,152,212781,0,0,0,0
5,1,-584,-404,10,180,212791,0,0,0,0
6,1,-760,-584,10,176,212801,0,0,0,0
7,1,-984,-760,11,224,212812,0,0,0,0
8,1,-1188,-984,10,204,212822,0,0,0,0
9,1,-1424,-1188,10,236,212832,0,0,0,0
10,1,-1700,-1424,10,276,212842,0,0,0,0
11,1,-1936,-1700,10,236,212852,0,0,0,0
12,1,-2184,-1936,10,248,212862,0,0,0,0
13,1,-2448,-2184,10,264,212873,0,0,0,0
14,1,-2752,-2448,11,304,212884,0,0,0,0
15,1,-3028,-2752,10,276,212894,0,0,0,0
16,1,-3288,-3028,10,260,212904,0,0,0,0
17,1,-3536,-3288,11,248,212915,0,0,0,0
18,1,-3800,-3536,10,264,212925,0,0,0,0
19,1,-4116,-3800,11,316,212936,0,0,0,0
20,1,-4408,-4116,10,292,212946,0,0,0,0
21,1,-4668,-4408,10,260,212956,0,0,0,0
22,1,-4932,-4668,11,264,212967,0,0,0,0
23,1,-5208,-4932,10,276,212977,0,0,0,0
24,1,-5484,-5208,10,276,212987,0,0,0,0
25,1,-5748,-5484,10,264,212997,0,0,0,0
26,1,-6024,-5748,10,276,213007,0,0,0,0
27,1,-6284,-6024,10,260,213017,0,0,0,0
28,1,-6560,-6284,10,276,213027,0,0,0,0
29,1,-6824,-6560,10,264,213037,0,0,0,0
30,1,-7100,-6824,10,276,213047,0,0,0,0
31,1,-7388,-7100,10,288,213057,0,0,0,0
32,1,-7664,-7388,10,276,213067,0,0,0,0
33,1,-7944,-7664,10,280,213077,0,0,0,0
34,1,-8204,-7944,10,260,213087,0,0,0,0
35,1,-8480,-8204,11,276,213098,0,0,0,0
36,1,-8800,-8480,11,320,213109,0,0,0,0
37,1,-9076,-8800,11,276,213120,0,0,0,0
38,1,-9404,-9076,11,328,213131,0,0,0,0
39,1,-9684,-9404,10,280,213141,0,0,0,0
40,1,-9972,-9684,10,288,213151,0,0,0,0
41,1,-10236,-9972,11,264,213162,0,0,0,0
42,1,-10512,-10236,10,276,213172,0,0,0,0
43,1,-10788,-10512,10,276,213182,0,0,0,0
44,1,-11064,-10788,10,276,213192,0,0,0,0
45,1,-11396,-11064,11,332,213203,0,0,0,0
46,1,-11684,-11396,10,288,213213,0,0,0,0
47,1,-11948,-11684,10,264,213223,0,0,0,0
48,1,-12292,-11948,11,344,213234,0,0,0,0
49,1,-12580,-12292,11,288,213245,0,0,0,0
50,1,-12912,-12580,11,332,213256,0,0,0,0
