Reading,Direction,To,From,Duration,Disatance,TimeStamp,TimeToMove,TimedOut,Delta,FreeWheel
0,1,19373,19385,0,12,590436,15,0,12,0
1,1,19305,19373,11,68,590464,0,0,0,0
2,1,19177,19305,10,128,590474,0,0,0,0
3,1,19012,19177,10,165,590484,0,0,0,0
4,1,18820,19012,10,192,590494,0,0,0,0
5,1,18572,18820,10,248,590504,0,0,0,0
6,1,18296,18572,11,276,590515,0,0,0,0
7,1,17976,18296,12,320,590527,0,0,0,0
8,1,17604,17976,10,372,590537,0,0,0,0
9,1,17328,17604,10,276,590547,0,0,0,0
10,1,16940,17328,11,388,590558,0,0,0,0
11,1,16596,16940,10,344,590568,0,0,0,0
12,1,16168,16596,10,428,590579,0,0,0,0
13,1,15808,16168,10,360,590589,0,0,0,0
14,1,15420,15808,11,388,590600,0,0,0,0
15,1,15064,15420,10,356,590610,0,0,0,0
16,1,14716,15064,10,348,590620,0,0,0,0
17,1,14264,14716,11,452,590631,0,0,0,0
18,1,13876,14264,11,388,590642,0,0,0,0
19,1,13487,13876,10,389,590652,0,0,0,0
20,1,13087,13487,10,400,590662,0,0,0,0
21,1,12715,13087,10,372,590672,0,0,0,0
22,1,12315,12715,10,400,590682,0,0,0,0
23,1,11915,12315,10,400,590692,0,0,0,0
24,1,11527,11915,10,388,590702,0,0,0,0
25,1,11127,11527,11,400,590713,0,0,0,0
26,1,10631,11127,11,496,590724,0,0,0,0
27,1,10119,10631,11,512,590735,0,0,0,0
28,1,9747,10119,10,372,590746,0,0,0,0
29,1,9331,9747,10,416,590756,0,0,0,0
30,1,8931,9331,10,400,590766,0,0,0,0
31,1,8531,8931,10,400,590776,0,0,0,0
32,1,8034,8531,11,497,590787,0,0,0,0
33,1,7590,8034,11,444,590798,0,0,0,0
34,1,7190,7590,10,400,590808,0,0,0,0
35,1,6774,7190,10,416,590818,0,0,0,0
36,1,6362,6774,10,412,590828,0,0,0,0
37,1,5946,6362,10,416,590838,0,0,0,0
38,1,5534,5946,10,412,590848,0,0,0,0
39,1,5118,5534,10,416,590858,0,0,0,0
40,1,4706,5118,10,412,590868,0,0,0,0
41,1,4290,4706,10,416,590878,0,0,0,0
42,1,3862,4290,10,428,590888,0,0,0,0
43,1,3446,3862,10,416,590898,0,0,0,0
44,1,3018,3446,10,428,590908,0,0,0,0
45,1,2577,3018,10,441,590918,0,0,0,0
46,1,2177,2577,10,400,590928,0,0,0,0
47,1,1749,2177,10,428,590938,0,0,0,0
48,1,1349,1749,10,400,590948,0,0,0,0
49,1,949,1349,10,400,590958,0,0,0,0
50,1,505,949,10,444,590968,0,0,0,0
51,1,121,505,10,384,590978,0,0,0,0
52,1,-292,121,10,413,590988,0,0,0,0
53,1,-708,-292,10,416,590998,0,0,0,0
54,1,-1120,-708,10,412,591008,0,0,0,0
55,1,-1536,-1120,10,416,591018,0,0,0,0
56,1,-1948,-1536,10,412,591028,0,0,0,0
57,1,-2376,-1948,10,428,591038,0,0,0,0
58,1,-2776,-2376,10,400,591048,0,0,0,0
59,1,-3180,-2776,11,404,591059,0,0,0,0
60,1,-3580,-3180,10,400,591069,0,0,0,0
61,1,-4060,-3580,11,480,591080,0,0,0,0
62,1,-4464,-4060,11,404,591091,0,0,0,0
63,1,-4876,-4464,10,412,591101,0,0,0,0
64,1,-5332,-4876,12,456,591113,0,0,0,0
65,1,-5816,-5332,11,484,591124,0,0,0,0
66,1,-6228,-5816,10,412,591134,0,0,0,0
67,1,-6604,-6228,10,376,591144,0,0,0,0
68,1,-7016,-6604,11,412,591155,0,0,0,0
69,1,-7388,-7016,10,372,591165,0,0,0,0
70,1,-7792,-7388,10,404,591175,0,0,0,0
71,1,-8288,-7792,11,496,591186,0,0,0,0
72,1,-8648,-8288,10,360,591196,0,0,0,0
73,1,-9048,-8648,10,400,591206,0,0,0,0
74,1,-9460,-9048,10,412,591216,0,0,0,0
75,1,-9848,-9460,10,388,591226,0,0,0,0
76,1,-10236,-9848,10,388,591236,0,0,0,0
77,1,-10636,-10236,10,400,591246,0,0,0,0
78,1,-11036,-10636,10,400,591256,0,0,0,0
79,1,-11420,-11036,10,384,591266,0,0,0,0
80,1,-11824,-11420,10,404,591276,0,0,0,0
81,1,-12236,-11824,10,412,591286,0,0,0,0
